dataset_size,epsilon,result,evaluation_tool,tool,sd,query,time
8000,2.0,608.5679973975705,query,smartnoise_dpctgan,,histogram_q2,
8000,2.0,87.74170505800029,query,smartnoise_dpctgan,,histogram_q3,
8000,2.0,6.1736770691994565,query,smartnoise_dpctgan,,sum_insured,
8000,2.0,12.147851330907306,query,smartnoise_dpctgan,,sum_ppeducat,
8000,2.0,1.2509773260359656,query,smartnoise_dpctgan,,sum_ppincimp,
8000,2.0,19.999014341333595,query,smartnoise_dpctgan,,sum_q1,
8000,2.0,88.80716245139119,query,smartnoise_dpctgan,,sum_q2,
8000,2.0,99.35280044169069,query,smartnoise_dpctgan,,sum_q3,
8500,2.0,46.28637059724349,query,smartnoise_dpctgan,,avg_insured,
8500,2.0,20.374068668868574,query,smartnoise_dpctgan,,avg_ppeducat,
8500,2.0,5.317109609136642,query,smartnoise_dpctgan,,avg_ppincimp,
8500,2.0,32.3101927095426,query,smartnoise_dpctgan,,avg_q1,
8500,2.0,76.09734165121115,query,smartnoise_dpctgan,,avg_q2,
8500,2.0,109.62922914947504,query,smartnoise_dpctgan,,avg_q3,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_insured,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_ppeducat,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_ppincimp,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_q1,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_q2,
8500,2.0,0.0,query,smartnoise_dpctgan,,count_q3,
8500,2.0,387.63064734139846,query,smartnoise_dpctgan,,histogram_insured,
8500,2.0,113.47695011521026,query,smartnoise_dpctgan,,histogram_ppeducat,
8500,2.0,169.38644153298426,query,smartnoise_dpctgan,,histogram_ppincimp,
8500,2.0,189.3701095390777,query,smartnoise_dpctgan,,histogram_q1,
8500,2.0,737.7420002503098,query,smartnoise_dpctgan,,histogram_q2,
8500,2.0,950.0192311274017,query,smartnoise_dpctgan,,histogram_q3,
8500,2.0,46.28637059724349,query,smartnoise_dpctgan,,sum_insured,
8500,2.0,20.374068668868578,query,smartnoise_dpctgan,,sum_ppeducat,
8500,2.0,5.317109609136645,query,smartnoise_dpctgan,,sum_ppincimp,
8500,2.0,32.310192709542605,query,smartnoise_dpctgan,,sum_q1,
8500,2.0,76.09734165121115,query,smartnoise_dpctgan,,sum_q2,
8500,2.0,109.629229149475,query,smartnoise_dpctgan,,sum_q3,
9000,2.0,14.220238813170907,query,smartnoise_dpctgan,,avg_insured,
9000,2.0,6.860721914485357,query,smartnoise_dpctgan,,avg_ppeducat,
9000,2.0,2.846225361002369,query,smartnoise_dpctgan,,avg_ppincimp,
9000,2.0,22.403437239686095,query,smartnoise_dpctgan,,avg_q1,
9000,2.0,23.758385702542896,query,smartnoise_dpctgan,,avg_q2,
9000,2.0,43.059557482354805,query,smartnoise_dpctgan,,avg_q3,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_insured,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_ppeducat,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_ppincimp,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_q1,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_q2,
9000,2.0,0.0,query,smartnoise_dpctgan,,count_q3,
9000,2.0,118.01432589872374,query,smartnoise_dpctgan,,histogram_insured,
9000,2.0,52.01371828449488,query,smartnoise_dpctgan,,histogram_ppeducat,
9000,2.0,119.97634113507543,query,smartnoise_dpctgan,,histogram_ppincimp,
9000,2.0,122.77095185821092,query,smartnoise_dpctgan,,histogram_q1,
9000,2.0,1355.337646492399,query,smartnoise_dpctgan,,histogram_q2,
9000,2.0,690.145308274578,query,smartnoise_dpctgan,,histogram_q3,
9000,2.0,14.220238813170907,query,smartnoise_dpctgan,,sum_insured,
9000,2.0,6.860721914485356,query,smartnoise_dpctgan,,sum_ppeducat,
9000,2.0,2.8462253610023627,query,smartnoise_dpctgan,,sum_ppincimp,
9000,2.0,22.403437239686088,query,smartnoise_dpctgan,,sum_q1,
9000,2.0,23.75838570254289,query,smartnoise_dpctgan,,sum_q2,
9000,2.0,43.059557482354805,query,smartnoise_dpctgan,,sum_q3,
9358,2.0,8.550875971690447,query,smartnoise_dpctgan,,avg_insured,
9358,2.0,43.63130434782608,query,smartnoise_dpctgan,,avg_ppeducat,
9358,2.0,48.50479748522901,query,smartnoise_dpctgan,,avg_ppincimp,
9358,2.0,60.32322038904595,query,smartnoise_dpctgan,,avg_q1,
9358,2.0,78.68095044679124,query,smartnoise_dpctgan,,avg_q2,
9358,2.0,97.80512305374184,query,smartnoise_dpctgan,,avg_q3,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_insured,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_ppeducat,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_ppincimp,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_q1,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_q2,
9358,2.0,0.0,query,smartnoise_dpctgan,,count_q3,
9358,2.0,70.77804576564452,query,smartnoise_dpctgan,,histogram_insured,
9358,2.0,418.17203979536214,query,smartnoise_dpctgan,,histogram_ppeducat,
9358,2.0,307.61357117306807,query,smartnoise_dpctgan,,histogram_ppincimp,
9358,2.0,397.44098344153895,query,smartnoise_dpctgan,,histogram_q1,
9358,2.0,1627.115004505251,query,smartnoise_dpctgan,,histogram_q2,
9358,2.0,87.43421404319626,query,smartnoise_dpctgan,,histogram_q3,
9358,2.0,8.55087597169045,query,smartnoise_dpctgan,,sum_insured,
9358,2.0,43.63130434782609,query,smartnoise_dpctgan,,sum_ppeducat,
9358,2.0,48.50479748522901,query,smartnoise_dpctgan,,sum_ppincimp,
9358,2.0,60.32322038904595,query,smartnoise_dpctgan,,sum_q1,
9358,2.0,78.68095044679123,query,smartnoise_dpctgan,,sum_q2,
9358,2.0,97.80512305374184,query,smartnoise_dpctgan,,sum_q3,
1000,2.25,99.57173447537473,query,smartnoise_dpctgan,,avg_insured,
1000,2.25,40.372870459659275,query,smartnoise_dpctgan,,avg_ppeducat,
1000,2.25,9.560535506402793,query,smartnoise_dpctgan,,avg_ppincimp,
1000,2.25,17.365506329113924,query,smartnoise_dpctgan,,avg_q1,
1000,2.25,19.96775060467616,query,smartnoise_dpctgan,,avg_q2,
1000,2.25,82.66384778012686,query,smartnoise_dpctgan,,avg_q3,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
1000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
1000,2.25,998.8622828971668,query,smartnoise_dpctgan,,histogram_insured,
1000,2.25,415.03281081049346,query,smartnoise_dpctgan,,histogram_ppeducat,
1000,2.25,119.34181373959021,query,smartnoise_dpctgan,,histogram_ppincimp,
1000,2.25,95.24138856522761,query,smartnoise_dpctgan,,histogram_q1,
1000,2.25,212.6485586012648,query,smartnoise_dpctgan,,histogram_q2,
1000,2.25,52.43464517808458,query,smartnoise_dpctgan,,histogram_q3,
1000,2.25,99.57173447537473,query,smartnoise_dpctgan,,sum_insured,
1000,2.25,40.37287045965927,query,smartnoise_dpctgan,,sum_ppeducat,
1000,2.25,9.560535506402793,query,smartnoise_dpctgan,,sum_ppincimp,
1000,2.25,17.365506329113924,query,smartnoise_dpctgan,,sum_q1,
1000,2.25,19.967750604676162,query,smartnoise_dpctgan,,sum_q2,
1000,2.25,82.66384778012686,query,smartnoise_dpctgan,,sum_q3,
2000,2.25,2.7659574468085015,query,smartnoise_dpctgan,,avg_insured,
2000,2.25,1.5700096123037466,query,smartnoise_dpctgan,,avg_ppeducat,
2000,2.25,3.5433921498019383,query,smartnoise_dpctgan,,avg_ppincimp,
2000,2.25,8.438564842653843,query,smartnoise_dpctgan,,avg_q1,
2000,2.25,31.79336972440419,query,smartnoise_dpctgan,,avg_q2,
2000,2.25,23.85786802030458,query,smartnoise_dpctgan,,avg_q3,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
2000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
2000,2.25,30.703650421206707,query,smartnoise_dpctgan,,histogram_insured,
2000,2.25,52.32597980958275,query,smartnoise_dpctgan,,histogram_ppeducat,
2000,2.25,53.2687964915925,query,smartnoise_dpctgan,,histogram_ppincimp,
2000,2.25,99.56548940127907,query,smartnoise_dpctgan,,histogram_q1,
2000,2.25,442.1752406059066,query,smartnoise_dpctgan,,histogram_q2,
2000,2.25,512.8754231813595,query,smartnoise_dpctgan,,histogram_q3,
2000,2.25,2.7659574468085104,query,smartnoise_dpctgan,,sum_insured,
2000,2.25,1.5700096123037486,query,smartnoise_dpctgan,,sum_ppeducat,
2000,2.25,3.5433921498019445,query,smartnoise_dpctgan,,sum_ppincimp,
2000,2.25,8.438564842653838,query,smartnoise_dpctgan,,sum_q1,
2000,2.25,31.793369724404208,query,smartnoise_dpctgan,,sum_q2,
2000,2.25,23.85786802030457,query,smartnoise_dpctgan,,sum_q3,
3000,2.25,50.92329545454546,query,smartnoise_dpctgan,,avg_insured,
3000,2.25,20.657627842425537,query,smartnoise_dpctgan,,avg_ppeducat,
3000,2.25,1.7951629660054524,query,smartnoise_dpctgan,,avg_ppincimp,
3000,2.25,11.748927038626602,query,smartnoise_dpctgan,,avg_q1,
3000,2.25,54.42760635384335,query,smartnoise_dpctgan,,avg_q2,
3000,2.25,60.22476419827413,query,smartnoise_dpctgan,,avg_q3,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
3000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
3000,2.25,552.2572842645066,query,smartnoise_dpctgan,,histogram_insured,
3000,2.25,90.42592759665737,query,smartnoise_dpctgan,,histogram_ppeducat,
3000,2.25,36.70112244809998,query,smartnoise_dpctgan,,histogram_ppincimp,
3000,2.25,99.62023377362735,query,smartnoise_dpctgan,,histogram_q1,
3000,2.25,286.07997060843246,query,smartnoise_dpctgan,,histogram_q2,
3000,2.25,339.4286371444848,query,smartnoise_dpctgan,,histogram_q3,
3000,2.25,50.92329545454546,query,smartnoise_dpctgan,,sum_insured,
3000,2.25,20.657627842425537,query,smartnoise_dpctgan,,sum_ppeducat,
3000,2.25,1.7951629660054604,query,smartnoise_dpctgan,,sum_ppincimp,
3000,2.25,11.74892703862661,query,smartnoise_dpctgan,,sum_q1,
3000,2.25,54.42760635384335,query,smartnoise_dpctgan,,sum_q2,
3000,2.25,60.22476419827413,query,smartnoise_dpctgan,,sum_q3,
4000,2.25,6.094627105052119,query,smartnoise_dpctgan,,avg_insured,
4000,2.25,34.57906530089628,query,smartnoise_dpctgan,,avg_ppeducat,
4000,2.25,8.137941117344987,query,smartnoise_dpctgan,,avg_ppincimp,
4000,2.25,42.75427542754274,query,smartnoise_dpctgan,,avg_q1,
4000,2.25,62.46363395927004,query,smartnoise_dpctgan,,avg_q2,
4000,2.25,59.955386054544135,query,smartnoise_dpctgan,,avg_q3,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
4000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
4000,2.25,62.39624078042034,query,smartnoise_dpctgan,,histogram_insured,
4000,2.25,248.32606065206724,query,smartnoise_dpctgan,,histogram_ppeducat,
4000,2.25,130.43901432199866,query,smartnoise_dpctgan,,histogram_ppincimp,
4000,2.25,312.4307125091185,query,smartnoise_dpctgan,,histogram_q1,
4000,2.25,335.4192238140388,query,smartnoise_dpctgan,,histogram_q2,
4000,2.25,2537.810767098018,query,smartnoise_dpctgan,,histogram_q3,
4000,2.25,6.094627105052125,query,smartnoise_dpctgan,,sum_insured,
4000,2.25,34.57906530089629,query,smartnoise_dpctgan,,sum_ppeducat,
4000,2.25,8.137941117344981,query,smartnoise_dpctgan,,sum_ppincimp,
4000,2.25,42.75427542754275,query,smartnoise_dpctgan,,sum_q1,
4000,2.25,62.46363395927004,query,smartnoise_dpctgan,,sum_q2,
4000,2.25,59.95538605454415,query,smartnoise_dpctgan,,sum_q3,
5000,2.25,95.28017241379311,query,smartnoise_dpctgan,,avg_insured,
5000,2.25,21.823956442831218,query,smartnoise_dpctgan,,avg_ppeducat,
5000,2.25,38.48594066483975,query,smartnoise_dpctgan,,avg_ppincimp,
5000,2.25,57.038623205646765,query,smartnoise_dpctgan,,avg_q1,
5000,2.25,41.80634578912297,query,smartnoise_dpctgan,,avg_q2,
5000,2.25,41.199406886704374,query,smartnoise_dpctgan,,avg_q3,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
5000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
5000,2.25,870.9761072457919,query,smartnoise_dpctgan,,histogram_insured,
5000,2.25,226.69040962310376,query,smartnoise_dpctgan,,histogram_ppeducat,
5000,2.25,245.49366447143953,query,smartnoise_dpctgan,,histogram_ppincimp,
5000,2.25,395.06062673473633,query,smartnoise_dpctgan,,histogram_q1,
5000,2.25,1305.0065080383968,query,smartnoise_dpctgan,,histogram_q2,
5000,2.25,333.520419237698,query,smartnoise_dpctgan,,histogram_q3,
5000,2.25,95.28017241379311,query,smartnoise_dpctgan,,sum_insured,
5000,2.25,21.823956442831218,query,smartnoise_dpctgan,,sum_ppeducat,
5000,2.25,38.485940664839745,query,smartnoise_dpctgan,,sum_ppincimp,
5000,2.25,57.038623205646765,query,smartnoise_dpctgan,,sum_q1,
5000,2.25,41.806345789122965,query,smartnoise_dpctgan,,sum_q2,
5000,2.25,41.199406886704374,query,smartnoise_dpctgan,,sum_q3,
6000,2.25,61.348476654047225,query,smartnoise_dpctgan,,avg_insured,
6000,2.25,28.109019693178105,query,smartnoise_dpctgan,,avg_ppeducat,
6000,2.25,69.19350811485641,query,smartnoise_dpctgan,,avg_ppincimp,
6000,2.25,17.82250082481029,query,smartnoise_dpctgan,,avg_q1,
6000,2.25,91.8916656201599,query,smartnoise_dpctgan,,avg_q2,
6000,2.25,47.12004625717207,query,smartnoise_dpctgan,,avg_q3,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
6000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
6000,2.25,532.9569878271784,query,smartnoise_dpctgan,,histogram_insured,
6000,2.25,101.34480482410156,query,smartnoise_dpctgan,,histogram_ppeducat,
6000,2.25,871.4162618073717,query,smartnoise_dpctgan,,histogram_ppincimp,
6000,2.25,61.548384462298145,query,smartnoise_dpctgan,,histogram_q1,
6000,2.25,124.97245523872931,query,smartnoise_dpctgan,,histogram_q2,
6000,2.25,1841.2707789621525,query,smartnoise_dpctgan,,histogram_q3,
6000,2.25,61.34847665404723,query,smartnoise_dpctgan,,sum_insured,
6000,2.25,28.109019693178112,query,smartnoise_dpctgan,,sum_ppeducat,
6000,2.25,69.19350811485643,query,smartnoise_dpctgan,,sum_ppincimp,
6000,2.25,17.822500824810295,query,smartnoise_dpctgan,,sum_q1,
6000,2.25,91.8916656201599,query,smartnoise_dpctgan,,sum_q2,
6000,2.25,47.120046257172085,query,smartnoise_dpctgan,,sum_q3,
7000,2.25,44.145398298530544,query,smartnoise_dpctgan,,avg_insured,
7000,2.25,22.969305633539207,query,smartnoise_dpctgan,,avg_ppeducat,
7000,2.25,4.85016624206572,query,smartnoise_dpctgan,,avg_ppincimp,
7000,2.25,50.86600846262343,query,smartnoise_dpctgan,,avg_q1,
7000,2.25,95.0979354155638,query,smartnoise_dpctgan,,avg_q2,
7000,2.25,99.68136346795109,query,smartnoise_dpctgan,,avg_q3,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
7000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
7000,2.25,378.50111897316344,query,smartnoise_dpctgan,,histogram_insured,
7000,2.25,112.09575280451844,query,smartnoise_dpctgan,,histogram_ppeducat,
7000,2.25,87.37036161158892,query,smartnoise_dpctgan,,histogram_ppincimp,
7000,2.25,318.5037923481924,query,smartnoise_dpctgan,,histogram_q1,
7000,2.25,91.29533493045,query,smartnoise_dpctgan,,histogram_q2,
7000,2.25,90.03323243661427,query,smartnoise_dpctgan,,histogram_q3,
7000,2.25,44.145398298530544,query,smartnoise_dpctgan,,sum_insured,
7000,2.25,22.96930563353921,query,smartnoise_dpctgan,,sum_ppeducat,
7000,2.25,4.85016624206572,query,smartnoise_dpctgan,,sum_ppincimp,
7000,2.25,50.86600846262341,query,smartnoise_dpctgan,,sum_q1,
7000,2.25,95.0979354155638,query,smartnoise_dpctgan,,sum_q2,
7000,2.25,99.68136346795109,query,smartnoise_dpctgan,,sum_q3,
8000,2.25,86.06512890094979,query,smartnoise_dpctgan,,avg_insured,
8000,2.25,3.238336672527299,query,smartnoise_dpctgan,,avg_ppeducat,
8000,2.25,36.00278418734148,query,smartnoise_dpctgan,,avg_ppincimp,
8000,2.25,21.07831058104579,query,smartnoise_dpctgan,,avg_q1,
8000,2.25,57.04337865131279,query,smartnoise_dpctgan,,avg_q2,
8000,2.25,13.192442181461267,query,smartnoise_dpctgan,,avg_q3,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
8000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
8000,2.25,714.5294207047582,query,smartnoise_dpctgan,,histogram_insured,
8000,2.25,106.12643140482096,query,smartnoise_dpctgan,,histogram_ppeducat,
8000,2.25,227.19465716926283,query,smartnoise_dpctgan,,histogram_ppincimp,
8000,2.25,110.4776196893847,query,smartnoise_dpctgan,,histogram_q1,
8000,2.25,1744.775608208085,query,smartnoise_dpctgan,,histogram_q2,
8000,2.25,633.0211751229921,query,smartnoise_dpctgan,,histogram_q3,
8000,2.25,86.06512890094979,query,smartnoise_dpctgan,,sum_insured,
8000,2.25,3.238336672527293,query,smartnoise_dpctgan,,sum_ppeducat,
8000,2.25,36.00278418734148,query,smartnoise_dpctgan,,sum_ppincimp,
8000,2.25,21.078310581045784,query,smartnoise_dpctgan,,sum_q1,
8000,2.25,57.043378651312814,query,smartnoise_dpctgan,,sum_q2,
8000,2.25,13.192442181461262,query,smartnoise_dpctgan,,sum_q3,
8500,2.25,3.126595201633485,query,smartnoise_dpctgan,,avg_insured,
8500,2.25,7.231738228742618,query,smartnoise_dpctgan,,avg_ppeducat,
8500,2.25,12.14439354530973,query,smartnoise_dpctgan,,avg_ppincimp,
8500,2.25,57.11167866264222,query,smartnoise_dpctgan,,avg_q1,
8500,2.25,50.06182206485696,query,smartnoise_dpctgan,,avg_q2,
8500,2.25,95.2451412799135,query,smartnoise_dpctgan,,avg_q3,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
8500,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
8500,2.25,26.184038764445166,query,smartnoise_dpctgan,,histogram_insured,
8500,2.25,37.47309032863437,query,smartnoise_dpctgan,,histogram_ppeducat,
8500,2.25,110.95272682704389,query,smartnoise_dpctgan,,histogram_ppincimp,
8500,2.25,365.4113145000795,query,smartnoise_dpctgan,,histogram_q1,
8500,2.25,377.97985224671845,query,smartnoise_dpctgan,,histogram_q2,
8500,2.25,80.18169093241045,query,smartnoise_dpctgan,,histogram_q3,
8500,2.25,3.1265952016334864,query,smartnoise_dpctgan,,sum_insured,
8500,2.25,7.231738228742607,query,smartnoise_dpctgan,,sum_ppeducat,
8500,2.25,12.14439354530973,query,smartnoise_dpctgan,,sum_ppincimp,
8500,2.25,57.111678662642205,query,smartnoise_dpctgan,,sum_q1,
8500,2.25,50.06182206485696,query,smartnoise_dpctgan,,sum_q2,
8500,2.25,95.2451412799135,query,smartnoise_dpctgan,,sum_q3,
9000,2.25,15.004221444940299,query,smartnoise_dpctgan,,avg_insured,
9000,2.25,7.505159118062342,query,smartnoise_dpctgan,,avg_ppeducat,
9000,2.25,13.463490357633285,query,smartnoise_dpctgan,,avg_ppincimp,
9000,2.25,48.55539480029813,query,smartnoise_dpctgan,,avg_q1,
9000,2.25,97.08058229257814,query,smartnoise_dpctgan,,avg_q2,
9000,2.25,99.31269660842212,query,smartnoise_dpctgan,,avg_q3,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
9000,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
9000,2.25,124.52062885327592,query,smartnoise_dpctgan,,histogram_insured,
9000,2.25,90.92222452008198,query,smartnoise_dpctgan,,histogram_ppeducat,
9000,2.25,105.66881099480057,query,smartnoise_dpctgan,,histogram_ppincimp,
9000,2.25,273.1299345748937,query,smartnoise_dpctgan,,histogram_q1,
9000,2.25,85.07119070213052,query,smartnoise_dpctgan,,histogram_q2,
9000,2.25,86.31305584905829,query,smartnoise_dpctgan,,histogram_q3,
9000,2.25,15.004221444940297,query,smartnoise_dpctgan,,sum_insured,
9000,2.25,7.505159118062343,query,smartnoise_dpctgan,,sum_ppeducat,
9000,2.25,13.463490357633292,query,smartnoise_dpctgan,,sum_ppincimp,
9000,2.25,48.55539480029813,query,smartnoise_dpctgan,,sum_q1,
9000,2.25,97.08058229257816,query,smartnoise_dpctgan,,sum_q2,
9000,2.25,99.31269660842212,query,smartnoise_dpctgan,,sum_q3,
9358,2.25,25.78025292957419,query,smartnoise_dpctgan,,avg_insured,
9358,2.25,0.3721739130434673,query,smartnoise_dpctgan,,avg_ppeducat,
9358,2.25,15.845690492256544,query,smartnoise_dpctgan,,avg_ppincimp,
9358,2.25,6.789316004894726,query,smartnoise_dpctgan,,avg_q1,
9358,2.25,33.34433387489846,query,smartnoise_dpctgan,,avg_q2,
9358,2.25,38.07132094424911,query,smartnoise_dpctgan,,avg_q3,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_insured,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_ppeducat,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_ppincimp,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_q1,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_q2,
9358,2.25,0.0,query,smartnoise_dpctgan,,count_q3,
9358,2.25,213.39052603970444,query,smartnoise_dpctgan,,histogram_insured,
9358,2.25,47.86609951429449,query,smartnoise_dpctgan,,histogram_ppeducat,
9358,2.25,210.0160336252602,query,smartnoise_dpctgan,,histogram_ppincimp,
9358,2.25,65.67490366867877,query,smartnoise_dpctgan,,histogram_q1,
