query,dataset_size,epsilon,result,tool,time
count_insured,5000,1.25,0.03098386676965934,google_dp,22.336455198710492
count_insured,5000,1.5,0.01414213562373095,google_dp,12.263397889723308
count_insured,5000,1.75,0.00894427190999916,google_dp,17.70781082719885
count_insured,5000,2.0,0.016733200530681513,google_dp,12.220656747638422
count_insured,5000,2.25,0.00894427190999916,google_dp,14.201699611581814
count_insured,5000,2.5,0.01788854381999832,google_dp,15.645874831254028
count_insured,5000,2.75,0.012649110640673518,google_dp,14.895457276083812
count_insured,5000,3.0,0.00894427190999916,google_dp,37.949490409649364
count_insured,6000,0.1,0.22742520137887584,google_dp,652.0779091830542
count_insured,6000,0.25,0.05797509043642028,google_dp,736.3912155477143
count_insured,6000,0.5,0.05296749527356902,google_dp,496.3766752967171
count_insured,6000,0.75,0.03073181485764296,google_dp,557.582439183535
count_insured,6000,1.0,0.012909944487358055,google_dp,658.0341070856032
count_insured,6000,1.25,0.018257418583505533,google_dp,564.1726040586651
count_insured,6000,1.5,0.01972026594366539,google_dp,579.6814746170666
count_insured,6000,1.75,0.012909944487358055,google_dp,686.0882279103715
count_insured,6000,2.0,0.009128709291752768,google_dp,575.595226326475
count_insured,6000,2.25,0.014907119849998597,google_dp,580.9775849391865
count_insured,6000,2.5,0.005270462766947298,google_dp,548.692692395903
count_insured,6000,2.75,0.007453559924999299,google_dp,614.5922091316377
count_insured,6000,3.0,0.007453559924999299,google_dp,1015.4446953398261
count_insured,7000,0.1,0.13139751185790766,google_dp,33.53890959788926
count_insured,7000,0.25,0.05767608353767528,google_dp,35.99420562385786
count_insured,7000,0.5,0.028926366759023693,google_dp,38.62622842674065
count_insured,7000,0.75,0.037525501533039136,google_dp,37.37755447190156
count_insured,7000,1.0,0.007824607964359517,google_dp,26.46374561366348
count_insured,7000,1.25,0.023035022137995853,google_dp,32.1233614380159
count_insured,7000,1.5,0.006388765649999399,google_dp,34.574816331919294
count_insured,7000,1.75,0.016288220358559112,google_dp,95.14123581857288
count_insured,7000,2.0,0.012777531299998798,google_dp,105.44628162796788
count_insured,7000,2.25,0.011952286093343938,google_dp,109.23538231502701
count_insured,7000,2.5,0.011952286093343938,google_dp,84.01662114925293
count_insured,7000,2.75,0.004517539514526257,google_dp,108.4476633182637
count_insured,7000,3.0,0.004517539514526257,google_dp,117.90589065192474
count_insured,8000,0.1,0.32713242731346587,google_dp,143.79636171194164
count_insured,8000,0.25,0.05244044240850758,google_dp,160.77847030388864
count_insured,8000,0.5,0.028777161083053344,google_dp,187.40508415094476
count_insured,8000,0.75,0.008838834764831844,google_dp,166.4962784287237
count_insured,8000,1.0,0.02270737765573119,google_dp,157.85512451144814
count_insured,8000,1.25,0.011858541225631423,google_dp,154.05309226031133
count_insured,8000,1.5,0.011180339887498949,google_dp,162.7656293732561
count_insured,8000,1.75,0.011858541225631423,google_dp,155.25199217486403
count_insured,8000,2.0,0.007905694150420948,google_dp,148.81541880847132
count_insured,8000,2.25,0.005590169943749474,google_dp,167.26982168146705
count_insured,8000,2.5,0.009682458365518542,google_dp,149.2080231433749
count_insured,8000,2.75,0.006846531968814577,google_dp,171.00815796736916
count_insured,8000,3.0,0.009682458365518542,google_dp,159.90561772406335
count_insured,8500,0.1,0.1845971954485605,google_dp,50.32258601962851
count_insured,8500,0.25,0.030224076655682653,google_dp,46.21729254706719
count_insured,8500,0.5,0.039019115180651764,google_dp,45.172098085901325
count_insured,8500,0.75,0.012338927625531196,google_dp,51.79817323718156
count_insured,8500,1.0,0.01704867852492875,google_dp,33.827526370202854
count_insured,8500,1.25,0.017449878793166267,google_dp,41.173788582786486
count_insured,8500,1.5,0.007440653318043246,google_dp,47.04904822673882
count_insured,8500,1.75,0.007440653318043246,google_dp,50.313910996162235
count_insured,8500,2.0,0.00831890330807703,google_dp,37.93330866732474
count_insured,8500,2.25,0.00831890330807703,google_dp,60.17949820048916
count_insured,8500,2.5,0.005261336417646564,google_dp,38.77231612896076
count_insured,8500,2.75,0.005261336417646564,google_dp,44.05359059846033
count_insured,8500,3.0,0.003720326659021623,google_dp,58.65768263221349
count_ppagecat,1000,0.1,1.0686440005914037,google_dp,255.85699537336984
count_ppagecat,1000,0.25,0.8677557259966656,google_dp,265.83919206883024
count_ppagecat,1000,0.5,0.3286335345030997,google_dp,261.93965235825107
count_ppagecat,1000,0.75,0.15165750888103102,google_dp,309.0465400986382
count_ppagecat,1000,1.0,0.18165902124584948,google_dp,280.8370978656749
count_ppagecat,1000,1.25,0.11401754250991379,google_dp,285.29214379829983
count_ppagecat,1000,1.5,0.07745966692414834,google_dp,284.50312286061734
count_ppagecat,1000,1.75,0.03162277660168379,google_dp,289.90524877155497
count_ppagecat,1000,2.0,0.07745966692414834,google_dp,271.52833042937453
count_ppagecat,1000,2.25,0.05477225575051661,google_dp,271.3380660181468
count_ppagecat,1000,2.5,0.07071067811865475,google_dp,260.40152919030055
count_ppagecat,1000,2.75,0.044721359549995794,google_dp,261.13084848238475
count_ppagecat,1000,3.0,0.0,google_dp,268.0970949228867
count_ppagecat,2000,0.1,1.174414747863803,google_dp,77.90896603754646
count_ppagecat,2000,0.25,0.08514693182963201,google_dp,85.50991799840978
count_ppagecat,2000,0.5,0.14230249470757708,google_dp,85.93282800684335
count_ppagecat,2000,0.75,0.08215838362577492,google_dp,93.13280584904199
count_ppagecat,2000,1.0,0.035355339059327376,google_dp,100.781431976332
count_ppagecat,2000,1.25,0.08944271909999159,google_dp,101.00687765710148
count_ppagecat,2000,1.5,0.035355339059327376,google_dp,79.11072400473601
count_ppagecat,2000,1.75,0.015811388300841896,google_dp,80.1765503520902
count_ppagecat,2000,2.0,0.027386127875258306,google_dp,101.39717834037936
count_ppagecat,2000,2.25,0.027386127875258306,google_dp,84.23183882854963
count_ppagecat,2000,2.5,0.03872983346207417,google_dp,106.16013583138167
count_ppagecat,2000,2.75,0.027386127875258306,google_dp,84.80926409503688
count_ppagecat,2000,3.0,0.03162277660168379,google_dp,96.7151092155763
count_ppagecat,3000,0.1,0.33266599866332397,google_dp,120.62828970889817
count_ppagecat,3000,0.25,0.09775252199076788,google_dp,92.0141209344271
count_ppagecat,3000,0.5,0.11879019787470307,google_dp,115.62349185652141
count_ppagecat,3000,0.75,0.05055250296034367,google_dp,91.71547749217572
count_ppagecat,3000,1.0,0.05962847939999439,google_dp,89.32345910400257
count_ppagecat,3000,1.25,0.021081851067789193,google_dp,94.6161884697673
count_ppagecat,3000,1.5,0.04594682917363407,google_dp,104.8553622713851
count_ppagecat,3000,1.75,0.02581988897471611,google_dp,104.90859072650798
count_ppagecat,3000,2.0,0.029814239699997195,google_dp,92.49497853881805
count_ppagecat,3000,2.25,0.021081851067789193,google_dp,94.38872428850439
count_ppagecat,3000,2.5,0.014907119849998597,google_dp,103.55399550342274
count_ppagecat,3000,2.75,0.023570226039551584,google_dp,98.03088563836077
count_ppagecat,3000,3.0,0.018257418583505537,google_dp,112.51337538212131
count_ppagecat,4000,0.1,0.3490164752558251,google_dp,166.68549610458928
count_ppagecat,4000,0.25,0.13919410907075055,google_dp,142.56599908892497
count_ppagecat,4000,0.5,0.04808846015417836,google_dp,148.27538761474136
count_ppagecat,4000,0.75,0.06846531968814576,google_dp,172.63420412088342
count_ppagecat,4000,1.0,0.020916500663351885,google_dp,163.9485882514511
count_ppagecat,4000,1.25,0.015811388300841896,google_dp,149.93164342876656
count_ppagecat,4000,1.5,0.019364916731037084,google_dp,158.614871708834
count_ppagecat,4000,1.75,0.02091650066335189,google_dp,121.98737928194055
count_ppagecat,4000,2.0,0.017677669529663688,google_dp,140.34731761483957
count_ppagecat,4000,2.25,0.017677669529663688,google_dp,166.50193068103968
count_ppagecat,4000,2.5,0.0,google_dp,161.4627770748987
count_ppagecat,4000,2.75,0.007905694150420948,google_dp,142.9311513431047
count_ppagecat,4000,3.0,0.015811388300841896,google_dp,158.674895635056
count_ppagecat,5000,0.1,0.20019990009987518,google_dp,95.13681838581905
count_ppagecat,5000,0.25,0.13084341787036902,google_dp,104.31050478811783
count_ppagecat,5000,0.5,0.06228964600958975,google_dp,100.22532165078341
count_ppagecat,5000,0.75,0.03346640106136302,google_dp,103.9274913808123
count_ppagecat,5000,1.0,0.04381780460041328,google_dp,98.9916226060082
count_ppagecat,5000,1.25,0.0282842712474619,google_dp,94.56689080359119
count_ppagecat,5000,1.5,0.023664319132398467,google_dp,117.14405296850208
count_ppagecat,5000,1.75,0.012649110640673518,google_dp,89.65727984022914
count_ppagecat,5000,2.0,0.00894427190999916,google_dp,82.72760746034227
count_ppagecat,5000,2.25,0.010954451150103323,google_dp,110.43979535445119
count_ppagecat,5000,2.5,0.015491933384829666,google_dp,85.00777451180045
count_ppagecat,5000,2.75,0.00894427190999916,google_dp,111.52784646120412
count_ppagecat,5000,3.0,0.01414213562373095,google_dp,103.1778535390355
count_ppagecat,6000,0.1,0.10580380165402586,google_dp,117.00480843334331
count_ppagecat,6000,0.25,0.09689627902499089,google_dp,109.30566640966568
count_ppagecat,6000,0.5,0.027888667551135855,google_dp,104.9684384611071
count_ppagecat,6000,0.75,0.07582875444051551,google_dp,127.13962804294768
count_ppagecat,6000,1.0,0.022360679774997897,google_dp,95.5453014138085
count_ppagecat,6000,1.25,0.017480147469502525,google_dp,86.74143631034376
count_ppagecat,6000,1.5,0.014907119849998597,google_dp,107.44122597617024
count_ppagecat,6000,1.75,0.012909944487358055,google_dp,95.87434725471529
count_ppagecat,6000,2.0,0.011785113019775792,google_dp,99.16435661554152
count_ppagecat,6000,2.25,0.007453559924999299,google_dp,103.39124220609183
count_ppagecat,6000,2.5,0.007453559924999299,google_dp,90.87185491871573
count_ppagecat,6000,2.75,0.009128709291752768,google_dp,153.41894247878514
count_ppagecat,6000,3.0,0.010540925533894597,google_dp,164.28826229926221
count_ppagecat,7000,0.1,0.10409963829849529,google_dp,139.25025454155622
count_ppagecat,7000,0.25,0.09432899439553816,google_dp,137.48758069082047
count_ppagecat,7000,0.5,0.04356557337707688,google_dp,125.11514930181309
count_ppagecat,7000,0.75,0.02166535841157586,google_dp,140.97427163905294
count_ppagecat,7000,1.0,0.01355261854357877,google_dp,147.34662638960933
count_ppagecat,7000,1.25,0.01355261854357877,google_dp,141.45422007090292
count_ppagecat,7000,1.5,0.014285714285714289,google_dp,138.19704705744505
count_ppagecat,7000,1.75,0.009035079029052514,google_dp,147.49919883355855
count_ppagecat,7000,2.0,0.011065666703449764,google_dp,142.7781150153796
count_ppagecat,7000,2.25,0.006388765649999399,google_dp,146.79014988629683
count_ppagecat,7000,2.5,0.004517539514526257,google_dp,145.04567867456362
count_ppagecat,7000,2.75,0.006388765649999399,google_dp,133.44906372192045
count_ppagecat,7000,3.0,0.006388765649999399,google_dp,146.84025163168636
count_ppagecat,8000,0.1,0.1699724242340504,google_dp,71.29649916487168
count_ppagecat,8000,0.25,0.05796011559684814,google_dp,78.41660359728269
count_ppagecat,8000,0.5,0.05123475382979799,google_dp,69.81733886324508
count_ppagecat,8000,0.75,0.027950849718747374,google_dp,73.01654542915831
count_ppagecat,8000,1.0,0.017230060940112778,google_dp,68.64072258872947
count_ppagecat,8000,1.25,0.015811388300841896,google_dp,62.20706318872602
count_ppagecat,8000,1.5,0.007905694150420948,google_dp,72.18858090517743
count_ppagecat,8000,1.75,0.008838834764831844,google_dp,75.30246141717683
count_ppagecat,8000,2.0,0.01479019945774904,google_dp,71.68571297385648
count_ppagecat,8000,2.25,0.008838834764831844,google_dp,73.19564573592355
count_ppagecat,8000,2.5,0.003952847075210474,google_dp,69.81713455786578
count_ppagecat,8000,2.75,0.010458250331675944,google_dp,64.65519889951254
count_ppagecat,8000,3.0,0.009682458365518542,google_dp,67.528452810099
count_ppagecat,8500,0.1,0.17254456322231038,google_dp,287.9912736413464
count_ppagecat,8500,0.25,0.05858776281406462,google_dp,293.48939950785876
count_ppagecat,8500,0.5,0.028817526385684446,google_dp,301.29395135387813
count_ppagecat,8500,0.75,0.02003457219520753,google_dp,309.32894446914855
count_ppagecat,8500,1.0,0.011764705882352941,google_dp,302.5147284697039
count_ppagecat,8500,1.25,0.02071390219018707,google_dp,294.03531490285764
count_ppagecat,8500,1.5,0.013920187724940275,google_dp,293.0418693464518
count_ppagecat,8500,1.75,0.009112901991076275,google_dp,279.56805297480514
count_ppagecat,8500,2.0,0.01288758958835685,google_dp,285.3750276426125
count_ppagecat,8500,2.25,0.006443794794178425,google_dp,285.9433855219309
count_ppagecat,8500,2.5,0.009112901991076275,google_dp,287.1464192018626
count_ppagecat,8500,2.75,0.005261336417646564,google_dp,291.4189652235921
count_ppagecat,8500,3.0,0.006443794794178425,google_dp,300.3613001321946
count_ppeducat,1000,0.1,0.9241212041718337,google_dp,1894.4073691804888
count_ppeducat,1000,0.25,0.40496913462633166,google_dp,2136.3602284308945
count_ppeducat,1000,0.5,0.2569046515733026,google_dp,2120.9187401713107
count_ppeducat,1000,0.75,0.1341640786499874,google_dp,2111.2170101981565
count_ppeducat,1000,1.0,0.05477225575051661,google_dp,2345.601455871298
count_ppeducat,1000,1.25,0.08944271909999159,google_dp,2098.6341392067106
count_ppeducat,1000,1.5,0.07071067811865475,google_dp,2194.6222321341606
count_ppeducat,1000,1.75,0.10954451150103323,google_dp,2167.0919905847113
count_ppeducat,1000,2.0,0.06324555320336758,google_dp,624.0291682508831
count_ppeducat,1000,2.25,0.07745966692414834,google_dp,291.36495365865073
count_ppeducat,1000,2.5,0.044721359549995794,google_dp,291.1411417551188
count_ppeducat,1000,2.75,0.05477225575051661,google_dp,291.7199056611341
count_ppeducat,1000,3.0,0.05477225575051661,google_dp,282.129468699378
count_ppeducat,2000,0.1,0.40865633483405095,google_dp,116.47222600907583
count_ppeducat,2000,0.25,0.44553338819890936,google_dp,117.95728215258512
count_ppeducat,2000,0.5,0.22693611435820435,google_dp,112.07083269744358
count_ppeducat,2000,0.75,0.1193733638631332,google_dp,123.94788230674176
count_ppeducat,2000,1.0,0.06324555320336758,google_dp,117.24001980699678
count_ppeducat,2000,1.25,0.09219544457292887,google_dp,114.14956821922873
count_ppeducat,2000,1.5,0.035355339059327376,google_dp,126.0030822557211
count_ppeducat,2000,1.75,0.027386127875258306,google_dp,123.20885214086246
count_ppeducat,2000,2.0,0.022360679774997897,google_dp,88.55889497240426
count_ppeducat,2000,2.25,0.027386127875258306,google_dp,121.12184993695278
count_ppeducat,2000,2.5,0.027386127875258306,google_dp,106.62217451185776
count_ppeducat,2000,2.75,0.03162277660168379,google_dp,129.93418055351404
count_ppeducat,2000,3.0,0.015811388300841896,google_dp,109.27262781014761
count_ppeducat,3000,0.1,0.3128720008068618,google_dp,162.4521171163811
count_ppeducat,3000,0.25,0.10274023338281628,google_dp,171.51011412953073
count_ppeducat,3000,0.5,0.07226494462892932,google_dp,171.35935090731672
count_ppeducat,3000,0.75,0.04594682917363407,google_dp,180.7772486522954
count_ppeducat,3000,1.0,0.05163977794943222,google_dp,187.5012542821305
count_ppeducat,3000,1.25,0.02581988897471611,google_dp,173.80526048232105
count_ppeducat,3000,1.5,0.018257418583505537,google_dp,173.3431095415192
count_ppeducat,3000,1.75,0.048304589153964794,google_dp,179.32799593908567
count_ppeducat,3000,2.0,0.029814239699997195,google_dp,175.43987955845094
count_ppeducat,3000,2.25,0.02581988897471611,google_dp,179.361795099525
count_ppeducat,3000,2.5,0.010540925533894597,google_dp,167.02350854595173
count_ppeducat,3000,2.75,0.0,google_dp,175.46956718063774
count_ppeducat,3000,3.0,0.014907119849998597,google_dp,157.8346018421005
count_ppeducat,4000,0.1,0.3294882395473319,google_dp,99.60158519907537
count_ppeducat,4000,0.25,0.1665833124895768,google_dp,105.58551574572705
count_ppeducat,4000,0.5,0.0806225774829855,google_dp,97.44594759990538
count_ppeducat,4000,0.75,0.05062114182829146,google_dp,97.68780093066954
count_ppeducat,4000,1.0,0.03259601202601325,google_dp,90.6090419877242
count_ppeducat,4000,1.25,0.017677669529663688,google_dp,93.95796482002113
count_ppeducat,4000,1.5,0.020916500663351885,google_dp,86.9591886642844
count_ppeducat,4000,1.75,0.019364916731037084,google_dp,105.14484509308583
count_ppeducat,4000,2.0,0.013693063937629153,google_dp,81.38871015334256
count_ppeducat,4000,2.25,0.013693063937629153,google_dp,91.18620017349954
count_ppeducat,4000,2.5,0.011180339887498949,google_dp,99.08125830068906
count_ppeducat,4000,2.75,0.019364916731037084,google_dp,101.8785633729657
count_ppeducat,4000,3.0,0.020916500663351885,google_dp,105.02105502388179
count_ppeducat,5000,0.1,0.21344788591129218,google_dp,89.40969254744878
count_ppeducat,5000,0.25,0.16840427548016706,google_dp,94.2493437178561
count_ppeducat,5000,0.5,0.06603029607687672,google_dp,98.32401444972484
count_ppeducat,5000,0.75,0.04857983120596448,google_dp,90.44006362923862
count_ppeducat,5000,1.0,0.02280350850198276,google_dp,77.95573403469265
count_ppeducat,5000,1.25,0.02683281572999748,google_dp,86.01078687656313
count_ppeducat,5000,1.5,0.025298221281347035,google_dp,85.55916543759461
count_ppeducat,5000,1.75,0.022803508501982758,google_dp,94.06666526753013
count_ppeducat,5000,2.0,0.010954451150103323,google_dp,97.99285862863982
count_ppeducat,5000,2.25,0.010954451150103323,google_dp,98.33187427530125
count_ppeducat,5000,2.5,0.00894427190999916,google_dp,87.60943239551374
count_ppeducat,5000,2.75,0.01549193338482967,google_dp,107.04579759922996
count_ppeducat,5000,3.0,0.010954451150103323,google_dp,94.11366360160959
count_ppeducat,6000,0.1,0.24477881171920635,google_dp,147.07707482877123
count_ppeducat,6000,0.25,0.04440970864824743,google_dp,126.29593688212925
count_ppeducat,6000,0.5,0.03374742788552764,google_dp,121.6093963531667
count_ppeducat,6000,0.75,0.027888667551135855,google_dp,132.73373911433168
